entitlement_id,person_id,acct_id,platform,role_id,role_name,is_admin_role,permission_id,resource,action,privilege_level,is_sensitive,granted_at
ENT-000528,ID-0103,acct-ser-ID-0103-1db4c5,servicenow,role-ser-000,admin,True,perm-ser-00-01,incidents,write,write,False,2026-02-27T15:04:07.652383
ENT-000529,ID-0103,acct-ser-ID-0103-1db4c5,servicenow,role-ser-000,admin,True,perm-ser-03-00,workflows,read,read,False,2026-02-27T15:04:07.652383
ENT-000530,ID-0103,acct-ser-ID-0103-1db4c5,servicenow,role-ser-000,admin,True,perm-ser-04-05,service-catalog,execute,write,False,2026-02-27T15:04:07.652383
ENT-000531,ID-0103,acct-ser-ID-0103-1db4c5,servicenow,role-ser-000,admin,True,perm-ser-00-00,incidents,read,read,False,2026-02-27T15:04:07.652383
ENT-000532,ID-0103,acct-ser-ID-0103-1db4c5,servicenow,role-ser-000,admin,True,perm-ser-02-02,cmdb,create,write,False,2026-02-27T15:04:07.652383
ENT-000533,ID-0103,acct-aws-ID-0103-5a4d59,aws_iam,role-aws-000,AdministratorAccess,True,perm-aws-04-05,lambda:*,execute,write,False,2025-08-17T15:04:07.652383
ENT-000534,ID-0103,acct-aws-ID-0103-5a4d59,aws_iam,role-aws-000,AdministratorAccess,True,perm-aws-04-01,lambda:*,write,write,False,2025-08-17T15:04:07.652383
ENT-000535,ID-0103,acct-aws-ID-0103-5a4d59,aws_iam,role-aws-000,AdministratorAccess,True,perm-aws-04-04,lambda:*,admin,admin,True,2025-08-17T15:04:07.652383
ENT-000536,ID-0105,acct-okt-ID-0105-1b8dcf,okta,role-okt-002,App Admin,True,perm-okt-04-02,policies,create,write,False,2025-11-17T15:04:07.652383
ENT-000537,ID-0105,acct-okt-ID-0105-1b8dcf,okta,role-okt-002,App Admin,True,perm-okt-04-01,policies,write,write,False,2025-11-17T15:04:07.652383
ENT-000538,ID-0105,acct-okt-ID-0105-1b8dcf,okta,role-okt-002,App Admin,True,perm-okt-02-04,user-management,admin,admin,True,2025-11-17T15:04:07.652383
ENT-000539,ID-0105,acct-okt-ID-0105-1b8dcf,okta,role-okt-002,App Admin,True,perm-okt-03-01,api-tokens,write,write,False,2025-11-17T15:04:07.652383
ENT-000540,ID-0105,acct-aws-ID-0105-0d5b16,aws_iam,role-aws-002,PowerUserAccess,True,perm-aws-04-02,lambda:*,create,write,False,2025-08-07T15:04:07.652383
ENT-000541,ID-0105,acct-aws-ID-0105-0d5b16,aws_iam,role-aws-002,PowerUserAccess,True,perm-aws-04-01,lambda:*,write,write,False,2025-08-07T15:04:07.652383
ENT-000542,ID-0106,acct-git-ID-0106-54b4f7,github,role-git-000,Owner,True,perm-git-04-00,settings,read,read,False,2025-11-01T15:04:07.652383
ENT-000543,ID-0106,acct-git-ID-0106-54b4f7,github,role-git-000,Owner,True,perm-git-03-03,packages,delete,admin,True,2025-11-01T15:04:07.652383
ENT-000544,ID-0106,acct-git-ID-0106-54b4f7,github,role-git-000,Owner,True,perm-git-01-03,repos:public,delete,admin,True,2025-11-01T15:04:07.652383
ENT-000545,ID-0106,acct-git-ID-0106-54b4f7,github,role-git-000,Owner,True,perm-git-04-01,settings,write,write,False,2025-11-01T15:04:07.652383
ENT-000546,ID-0106,acct-git-ID-0106-54b4f7,github,role-git-000,Owner,True,perm-git-03-01,packages,write,write,False,2025-11-01T15:04:07.652383
ENT-000547,ID-0106,acct-aws-ID-0106-671b6f,aws_iam,role-aws-000,AdministratorAccess,True,perm-aws-04-05,lambda:*,execute,write,False,2025-07-31T15:04:07.652383
ENT-000548,ID-0106,acct-aws-ID-0106-671b6f,aws_iam,role-aws-000,AdministratorAccess,True,perm-aws-04-01,lambda:*,write,write,False,2025-07-31T15:04:07.652383
ENT-000549,ID-0106,acct-aws-ID-0106-671b6f,aws_iam,role-aws-000,AdministratorAccess,True,perm-aws-04-04,lambda:*,admin,admin,True,2025-07-31T15:04:07.652383
ENT-000550,ID-0106,acct-ser-ID-0106-ed83bd,servicenow,role-ser-001,security_admin,True,perm-ser-04-04,service-catalog,admin,admin,True,2026-06-13T15:04:07.652383
ENT-000551,ID-0106,acct-ser-ID-0106-ed83bd,servicenow,role-ser-001,security_admin,True,perm-ser-04-05,service-catalog,execute,write,False,2026-06-13T15:04:07.652383
ENT-000552,ID-0106,acct-ser-ID-0106-ed83bd,servicenow,role-ser-001,security_admin,True,perm-ser-01-02,changes,create,write,False,2026-06-13T15:04:07.652383
ENT-000553,ID-0106,acct-ser-ID-0106-ed83bd,servicenow,role-ser-001,security_admin,True,perm-ser-00-00,incidents,read,read,False,2026-06-13T15:04:07.652383
ENT-000554,ID-0107,acct-sal-ID-0107-3522e9,salesforce,role-sal-000,System Administrator,True,perm-sal-01-02,contacts,create,write,False,2025-07-04T15:04:07.652383
ENT-000555,ID-0107,acct-sal-ID-0107-3522e9,salesforce,role-sal-000,System Administrator,True,perm-sal-00-02,accounts,create,write,False,2025-07-04T15:04:07.652383
ENT-000556,ID-0107,acct-sal-ID-0107-3522e9,salesforce,role-sal-000,System Administrator,True,perm-sal-03-01,reports,write,write,False,2025-07-04T15:04:07.652383
ENT-000557,ID-0107,acct-sal-ID-0107-3522e9,salesforce,role-sal-000,System Administrator,True,perm-sal-00-03,accounts,delete,admin,True,2025-07-04T15:04:07.652383
ENT-000558,ID-0107,acct-azu-ID-0107-4beff8,azure_ad,role-azu-001,Privileged Role Administrator,True,perm-azu-02-03,aad-users,delete,admin,True,2026-04-14T15:04:07.652383
ENT-000559,ID-0107,acct-azu-ID-0107-4beff8,azure_ad,role-azu-001,Privileged Role Administrator,True,perm-azu-01-02,keyvault,create,write,False,2026-04-14T15:04:07.652383
ENT-000560,ID-0107,acct-azu-ID-0107-4beff8,azure_ad,role-azu-001,Privileged Role Administrator,True,perm-azu-00-04,subscriptions,admin,admin,True,2026-04-14T15:04:07.652383
ENT-000561,ID-0107,acct-azu-ID-0107-4beff8,azure_ad,role-azu-001,Privileged Role Administrator,True,perm-azu-02-00,aad-users,read,read,False,2026-04-14T15:04:07.652383
ENT-000562,ID-0108,acct-act-ID-0108-b16fff,active_directory,role-act-002,Schema Admin,True,perm-act-01-03,file-server,delete,admin,True,2025-06-27T15:04:07.652383
ENT-000563,ID-0108,acct-act-ID-0108-b16fff,active_directory,role-act-002,Schema Admin,True,perm-act-04-01,gpo,write,write,False,2025-06-27T15:04:07.652383
ENT-000564,ID-0108,acct-act-ID-0108-b16fff,active_directory,role-act-002,Schema Admin,True,perm-act-02-00,exchange,read,read,False,2025-06-27T15:04:07.652383
ENT-000565,ID-0108,acct-act-ID-0108-b16fff,active_directory,role-act-002,Schema Admin,True,perm-act-04-03,gpo,delete,admin,True,2025-06-27T15:04:07.652383
ENT-000566,ID-0108,acct-act-ID-0108-b16fff,active_directory,role-act-002,Schema Admin,True,perm-act-03-03,dns,delete,admin,True,2025-06-27T15:04:07.652383
ENT-000567,ID-0109,acct-ser-ID-0109-ddb448,servicenow,role-ser-000,admin,True,perm-ser-00-01,incidents,write,write,False,2025-07-03T15:04:07.652383
ENT-000568,ID-0109,acct-ser-ID-0109-ddb448,servicenow,role-ser-000,admin,True,perm-ser-03-00,workflows,read,read,False,2025-07-03T15:04:07.652383
ENT-000569,ID-0109,acct-ser-ID-0109-ddb448,servicenow,role-ser-000,admin,True,perm-ser-04-05,service-catalog,execute,write,False,2025-07-03T15:04:07.652383
ENT-000570,ID-0109,acct-ser-ID-0109-ddb448,servicenow,role-ser-000,admin,True,perm-ser-00-00,incidents,read,read,False,2025-07-03T15:04:07.652383
ENT-000571,ID-0109,acct-ser-ID-0109-ddb448,servicenow,role-ser-000,admin,True,perm-ser-02-02,cmdb,create,write,False,2025-07-03T15:04:07.652383
ENT-000572,ID-0109,acct-act-ID-0109-0ea1cb,active_directory,role-act-000,Domain Admin,True,perm-act-03-00,dns,read,read,False,2026-02-09T15:04:07.652383
ENT-000573,ID-0109,acct-act-ID-0109-0ea1cb,active_directory,role-act-000,Domain Admin,True,perm-act-04-03,gpo,delete,admin,True,2026-02-09T15:04:07.652383
ENT-000574,ID-0110,acct-azu-ID-0110-455586,azure_ad,role-azu-001,Privileged Role Administrator,True,perm-azu-02-03,aad-users,delete,admin,True,2026-04-24T15:04:07.652383
ENT-000575,ID-0110,acct-azu-ID-0110-455586,azure_ad,role-azu-001,Privileged Role Administrator,True,perm-azu-01-02,keyvault,create,write,False,2026-04-24T15:04:07.652383
ENT-000576,ID-0110,acct-azu-ID-0110-455586,azure_ad,role-azu-001,Privileged Role Administrator,True,perm-azu-00-04,subscriptions,admin,admin,True,2026-04-24T15:04:07.652383
ENT-000577,ID-0110,acct-azu-ID-0110-455586,azure_ad,role-azu-001,Privileged Role Administrator,True,perm-azu-02-00,aad-users,read,read,False,2026-04-24T15:04:07.652383
ENT-000578,ID-0111,acct-okt-ID-0111-23955a,okta,role-okt-001,Org Admin,True,perm-okt-04-03,policies,delete,admin,True,2025-11-22T15:04:07.652383
ENT-000579,ID-0111,acct-okt-ID-0111-23955a,okta,role-okt-001,Org Admin,True,perm-okt-02-02,user-management,create,write,False,2025-11-22T15:04:07.652383
ENT-000580,ID-0111,acct-git-ID-0111-c9d51f,github,role-git-001,Admin,True,perm-git-00-03,repos:private,delete,admin,True,2025-11-11T15:04:07.652383
ENT-000581,ID-0111,acct-git-ID-0111-c9d51f,github,role-git-001,Admin,True,perm-git-04-02,settings,create,write,False,2025-11-11T15:04:07.652383
ENT-000582,ID-0111,acct-azu-ID-0111-b7d97f,azure_ad,role-azu-000,Global Administrator,True,perm-azu-04-02,app-registrations,create,write,False,2026-02-17T15:04:07.652383
ENT-000583,ID-0111,acct-azu-ID-0111-b7d97f,azure_ad,role-azu-000,Global Administrator,True,perm-azu-02-00,aad-users,read,read,False,2026-02-17T15:04:07.652383
ENT-000584,ID-0111,acct-azu-ID-0111-b7d97f,azure_ad,role-azu-000,Global Administrator,True,perm-azu-03-01,conditional-access,write,write,False,2026-02-17T15:04:07.652383
ENT-000585,ID-0111,acct-azu-ID-0111-b7d97f,azure_ad,role-azu-000,Global Administrator,True,perm-azu-03-02,conditional-access,create,write,False,2026-02-17T15:04:07.652383
ENT-000586,ID-0111,acct-azu-ID-0111-b7d97f,azure_ad,role-azu-000,Global Administrator,True,perm-azu-02-01,aad-users,write,write,False,2026-02-17T15:04:07.652383
ENT-000587,ID-0112,acct-okt-ID-0112-848cff,okta,role-okt-002,App Admin,True,perm-okt-04-02,policies,create,write,False,2025-07-21T15:04:07.652383
ENT-000588,ID-0112,acct-okt-ID-0112-848cff,okta,role-okt-002,App Admin,True,perm-okt-04-01,policies,write,write,False,2025-07-21T15:04:07.652383
ENT-000589,ID-0112,acct-okt-ID-0112-848cff,okta,role-okt-002,App Admin,True,perm-okt-02-04,user-management,admin,admin,True,2025-07-21T15:04:07.652383
ENT-000590,ID-0112,acct-okt-ID-0112-848cff,okta,role-okt-002,App Admin,True,perm-okt-03-01,api-tokens,write,write,False,2025-07-21T15:04:07.652383
ENT-000591,ID-0112,acct-ser-ID-0112-5ff878,servicenow,role-ser-001,security_admin,True,perm-ser-04-04,service-catalog,admin,admin,True,2025-09-06T15:04:07.652383
ENT-000592,ID-0112,acct-ser-ID-0112-5ff878,servicenow,role-ser-001,security_admin,True,perm-ser-04-05,service-catalog,execute,write,False,2025-09-06T15:04:07.652383
ENT-000593,ID-0112,acct-ser-ID-0112-5ff878,servicenow,role-ser-001,security_admin,True,perm-ser-01-02,changes,create,write,False,2025-09-06T15:04:07.652383
ENT-000594,ID-0112,acct-ser-ID-0112-5ff878,servicenow,role-ser-001,security_admin,True,perm-ser-00-00,incidents,read,read,False,2025-09-06T15:04:07.652383
ENT-000595,ID-0113,acct-act-ID-0113-c6fdbf,active_directory,role-act-002,Schema Admin,True,perm-act-01-03,file-server,delete,admin,True,2025-12-01T15:04:07.652383
ENT-000596,ID-0113,acct-act-ID-0113-c6fdbf,active_directory,role-act-002,Schema Admin,True,perm-act-04-01,gpo,write,write,False,2025-12-01T15:04:07.652383
ENT-000597,ID-0113,acct-act-ID-0113-c6fdbf,active_directory,role-act-002,Schema Admin,True,perm-act-02-00,exchange,read,read,False,2025-12-01T15:04:07.652383
ENT-000598,ID-0113,acct-act-ID-0113-c6fdbf,active_directory,role-act-002,Schema Admin,True,perm-act-04-03,gpo,delete,admin,True,2025-12-01T15:04:07.652383
ENT-000599,ID-0113,acct-act-ID-0113-c6fdbf,active_directory,role-act-002,Schema Admin,True,perm-act-03-03,dns,delete,admin,True,2025-12-01T15:04:07.652383
ENT-000600,ID-0113,acct-azu-ID-0113-83eaf1,azure_ad,role-azu-000,Global Administrator,True,perm-azu-04-02,app-registrations,create,write,False,2025-07-11T15:04:07.652383
ENT-000601,ID-0113,acct-azu-ID-0113-83eaf1,azure_ad,role-azu-000,Global Administrator,True,perm-azu-02-00,aad-users,read,read,False,2025-07-11T15:04:07.652383
ENT-000602,ID-0113,acct-azu-ID-0113-83eaf1,azure_ad,role-azu-000,Global Administrator,True,perm-azu-03-01,conditional-access,write,write,False,2025-07-11T15:04:07.652383
ENT-000603,ID-0113,acct-azu-ID-0113-83eaf1,azure_ad,role-azu-000,Global Administrator,True,perm-azu-03-02,conditional-access,create,write,False,2025-07-11T15:04:07.652383
ENT-000604,ID-0113,acct-azu-ID-0113-83eaf1,azure_ad,role-azu-000,Global Administrator,True,perm-azu-02-01,aad-users,write,write,False,2025-07-11T15:04:07.652383
ENT-000605,ID-0114,acct-okt-ID-0114-27dcd3,okta,role-okt-002,App Admin,True,perm-okt-04-02,policies,create,write,False,2025-08-05T15:04:07.652383
ENT-000606,ID-0114,acct-okt-ID-0114-27dcd3,okta,role-okt-002,App Admin,True,perm-okt-04-01,policies,write,write,False,2025-08-05T15:04:07.652383
ENT-000607,ID-0114,acct-okt-ID-0114-27dcd3,okta,role-okt-002,App Admin,True,perm-okt-02-04,user-management,admin,admin,True,2025-08-05T15:04:07.652383
ENT-000608,ID-0114,acct-okt-ID-0114-27dcd3,okta,role-okt-002,App Admin,True,perm-okt-03-01,api-tokens,write,write,False,2025-08-05T15:04:07.652383
ENT-000609,ID-0115,acct-ser-ID-0115-8ad060,servicenow,role-ser-000,admin,True,perm-ser-00-01,incidents,write,write,False,2026-05-20T15:04:07.652383
ENT-000610,ID-0115,acct-ser-ID-0115-8ad060,servicenow,role-ser-000,admin,True,perm-ser-03-00,workflows,read,read,False,2026-05-20T15:04:07.652383
ENT-000611,ID-0115,acct-ser-ID-0115-8ad060,servicenow,role-ser-000,admin,True,perm-ser-04-05,service-catalog,execute,write,False,2026-05-20T15:04:07.652383
ENT-000612,ID-0115,acct-ser-ID-0115-8ad060,servicenow,role-ser-000,admin,True,perm-ser-00-00,incidents,read,read,False,2026-05-20T15:04:07.652383
ENT-000613,ID-0115,acct-ser-ID-0115-8ad060,servicenow,role-ser-000,admin,True,perm-ser-02-02,cmdb,create,write,False,2026-05-20T15:04:07.652383
ENT-000614,ID-0115,acct-git-ID-0115-a7c7ec,github,role-git-001,Admin,True,perm-git-00-03,repos:private,delete,admin,True,2026-02-12T15:04:07.652383
ENT-000615,ID-0115,acct-git-ID-0115-a7c7ec,github,role-git-001,Admin,True,perm-git-04-02,settings,create,write,False,2026-02-12T15:04:07.652383
ENT-000616,ID-0116,acct-sal-ID-0116-364a5f,salesforce,role-sal-000,System Administrator,True,perm-sal-01-02,contacts,create,write,False,2025-11-13T15:04:07.652383
ENT-000617,ID-0116,acct-sal-ID-0116-364a5f,salesforce,role-sal-000,System Administrator,True,perm-sal-00-02,accounts,create,write,False,2025-11-13T15:04:07.652383
ENT-000618,ID-0116,acct-sal-ID-0116-364a5f,salesforce,role-sal-000,System Administrator,True,perm-sal-03-01,reports,write,write,False,2025-11-13T15:04:07.652383
ENT-000619,ID-0116,acct-sal-ID-0116-364a5f,salesforce,role-sal-000,System Administrator,True,perm-sal-00-03,accounts,delete,admin,True,2025-11-13T15:04:07.652383
ENT-000620,ID-0116,acct-git-ID-0116-b39b1c,github,role-git-001,Admin,True,perm-git-00-03,repos:private,delete,admin,True,2025-12-19T15:04:07.652383
ENT-000621,ID-0116,acct-git-ID-0116-b39b1c,github,role-git-001,Admin,True,perm-git-04-02,settings,create,write,False,2025-12-19T15:04:07.652383
ENT-000622,ID-0117,acct-sal-ID-0117-5e6098,salesforce,role-sal-000,System Administrator,True,perm-sal-01-02,contacts,create,write,False,2025-08-10T15:04:07.652383
ENT-000623,ID-0117,acct-sal-ID-0117-5e6098,salesforce,role-sal-000,System Administrator,True,perm-sal-00-02,accounts,create,write,False,2025-08-10T15:04:07.652383
ENT-000624,ID-0117,acct-sal-ID-0117-5e6098,salesforce,role-sal-000,System Administrator,True,perm-sal-03-01,reports,write,write,False,2025-08-10T15:04:07.652383
ENT-000625,ID-0117,acct-sal-ID-0117-5e6098,salesforce,role-sal-000,System Administrator,True,perm-sal-00-03,accounts,delete,admin,True,2025-08-10T15:04:07.652383
ENT-000626,ID-0117,acct-aws-ID-0117-1be6d0,aws_iam,role-aws-000,AdministratorAccess,True,perm-aws-04-05,lambda:*,execute,write,False,2025-09-29T15:04:07.652383
ENT-000627,ID-0117,acct-aws-ID-0117-1be6d0,aws_iam,role-aws-000,AdministratorAccess,True,perm-aws-04-01,lambda:*,write,write,False,2025-09-29T15:04:07.652383
ENT-000628,ID-0117,acct-aws-ID-0117-1be6d0,aws_iam,role-aws-000,AdministratorAccess,True,perm-aws-04-04,lambda:*,admin,admin,True,2025-09-29T15:04:07.652383
ENT-000629,ID-0118,acct-aws-ID-0118-d3ec7a,aws_iam,role-aws-000,AdministratorAccess,True,perm-aws-04-05,lambda:*,execute,write,False,2026-03-05T15:04:07.652383
ENT-000630,ID-0118,acct-aws-ID-0118-d3ec7a,aws_iam,role-aws-000,AdministratorAccess,True,perm-aws-04-01,lambda:*,write,write,False,2026-03-05T15:04:07.652383
ENT-000631,ID-0118,acct-aws-ID-0118-d3ec7a,aws_iam,role-aws-000,AdministratorAccess,True,perm-aws-04-04,lambda:*,admin,admin,True,2026-03-05T15:04:07.652383
ENT-000632,ID-0119,acct-act-ID-0119-53d975,active_directory,role-act-001,Enterprise Admin,True,perm-act-02-01,exchange,write,write,False,2025-12-04T15:04:07.652383
ENT-000633,ID-0119,acct-act-ID-0119-53d975,active_directory,role-act-001,Enterprise Admin,True,perm-act-01-00,file-server,read,read,False,2025-12-04T15:04:07.652383
ENT-000634,ID-0119,acct-sal-ID-0119-bafdde,salesforce,role-sal-000,System Administrator,True,perm-sal-01-02,contacts,create,write,False,2026-05-07T15:04:07.652383
ENT-000635,ID-0119,acct-sal-ID-0119-bafdde,salesforce,role-sal-000,System Administrator,True,perm-sal-00-02,accounts,create,write,False,2026-05-07T15:04:07.652383
ENT-000636,ID-0119,acct-sal-ID-0119-bafdde,salesforce,role-sal-000,System Administrator,True,perm-sal-03-01,reports,write,write,False,2026-05-07T15:04:07.652383
ENT-000637,ID-0119,acct-sal-ID-0119-bafdde,salesforce,role-sal-000,System Administrator,True,perm-sal-00-03,accounts,delete,admin,True,2026-05-07T15:04:07.652383
ENT-000638,ID-0120,acct-git-ID-0120-b70a0b,github,role-git-001,Admin,True,perm-git-00-03,repos:private,delete,admin,True,2025-09-12T15:04:07.652383
ENT-000639,ID-0120,acct-git-ID-0120-b70a0b,github,role-git-001,Admin,True,perm-git-04-02,settings,create,write,False,2025-09-12T15:04:07.652383
ENT-000640,ID-0121,acct-azu-ID-0121-fd4b3e,azure_ad,role-azu-001,Privileged Role Administrator,True,perm-azu-02-03,aad-users,delete,admin,True,2026-03-26T15:04:07.652383
ENT-000641,ID-0121,acct-azu-ID-0121-fd4b3e,azure_ad,role-azu-001,Privileged Role Administrator,True,perm-azu-01-02,keyvault,create,write,False,2026-03-26T15:04:07.652383
ENT-000642,ID-0121,acct-azu-ID-0121-fd4b3e,azure_ad,role-azu-001,Privileged Role Administrator,True,perm-azu-00-04,subscriptions,admin,admin,True,2026-03-26T15:04:07.652383
ENT-000643,ID-0121,acct-azu-ID-0121-fd4b3e,azure_ad,role-azu-001,Privileged Role Administrator,True,perm-azu-02-00,aad-users,read,read,False,2026-03-26T15:04:07.652383
ENT-000644,ID-0121,acct-git-ID-0121-31cfab,github,role-git-000,Owner,True,perm-git-04-00,settings,read,read,False,2025-11-04T15:04:07.652383
ENT-000645,ID-0121,acct-git-ID-0121-31cfab,github,role-git-000,Owner,True,perm-git-03-03,packages,delete,admin,True,2025-11-04T15:04:07.652383
ENT-000646,ID-0121,acct-git-ID-0121-31cfab,github,role-git-000,Owner,True,perm-git-01-03,repos:public,delete,admin,True,2025-11-04T15:04:07.652383
ENT-000647,ID-0121,acct-git-ID-0121-31cfab,github,role-git-000,Owner,True,perm-git-04-01,settings,write,write,False,2025-11-04T15:04:07.652383
ENT-000648,ID-0121,acct-git-ID-0121-31cfab,github,role-git-000,Owner,True,perm-git-03-01,packages,write,write,False,2025-11-04T15:04:07.652383
ENT-000649,ID-0122,acct-git-ID-0122-579c0a,github,role-git-000,Owner,True,perm-git-04-00,settings,read,read,False,2026-03-04T15:04:07.652383
ENT-000650,ID-0122,acct-git-ID-0122-579c0a,github,role-git-000,Owner,True,perm-git-03-03,packages,delete,admin,True,2026-03-04T15:04:07.652383
ENT-000651,ID-0122,acct-git-ID-0122-579c0a,github,role-git-000,Owner,True,perm-git-01-03,repos:public,delete,admin,True,2026-03-04T15:04:07.652383
ENT-000652,ID-0122,acct-git-ID-0122-579c0a,github,role-git-000,Owner,True,perm-git-04-01,settings,write,write,False,2026-03-04T15:04:07.652383
ENT-000653,ID-0122,acct-git-ID-0122-579c0a,github,role-git-000,Owner,True,perm-git-03-01,packages,write,write,False,2026-03-04T15:04:07.652383
ENT-000654,ID-0123,acct-azu-ID-0123-0921f1,azure_ad,role-azu-002,User Administrator,True,perm-azu-00-02,subscriptions,create,write,False,2026-01-06T15:04:07.652383
ENT-000655,ID-0123,acct-azu-ID-0123-0921f1,azure_ad,role-azu-002,User Administrator,True,perm-azu-00-01,subscriptions,write,write,False,2026-01-06T15:04:07.652383
ENT-000656,ID-0123,acct-azu-ID-0123-0921f1,azure_ad,role-azu-002,User Administrator,True,perm-azu-00-03,subscriptions,delete,admin,True,2026-01-06T15:04:07.652383
ENT-000657,ID-0123,acct-azu-ID-0123-0921f1,azure_ad,role-azu-002,User Administrator,True,perm-azu-04-02,app-registrations,create,write,False,2026-01-06T15:04:07.652383
